customer_id,age,gender,country,avg_order_value,total_orders,last_purchase,is_fraudulent,preferred_category,email_open_rate,customer_since,loyalty_score,churn_risk,avg_order_value_clean,email_open_rate_clean,customer_record_count,estimated_customer_value,recency_segment,churn_risk_segment,age_group,customer_tenure_days,loyalty_segment,fraud_status,customer_value_segment,customer_priority,data_quality_flag,customer_since_sql,customer_tenure_days_sql
CUST_3953,58,Male,UK,175.77,16,262,0,Home,67.8,04-08-2020,96,0.28,175.77,67.8,1,2812.32,Inactive,Medium Risk,55+,22-01-1906,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2020-08-04,1906-01-22
CUST_6929,74,Male,Brazil,58.77,13,195,0,Beauty,24.2,07-05-2021,6,0.19,58.77,24.2,2,764.01,Inactive,Low Risk,55+,21-04-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-05-07,1905-04-21
CUST_1276,20,Male,Australia,151.49,11,17,0,Sports,89.4,09-11-2023,11,0.32,151.49,89.4,1,1666.39,Active,Medium Risk,Under 25,18-10-1902,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-11-09,1902-10-18
CUST_2999,50,Male,China,30.06,10,296,0,Beauty,13.6,29-02-2024,30,0.25,30.06,13.6,1,300.6,Inactive,Medium Risk,45-54,28-06-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-02-29,1902-06-28
CUST_2227,18,Male,UK,119.05,10,106,0,Beauty,68.8,11-04-2022,3,0.52,119.05,68.8,1,1190.5,Inactive,High Risk,Under 25,17-05-1904,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2022-04-11,1904-05-17
CUST_7337,68,Female,Canada,78.02,10,68,0,Sports,42.5,10-11-2024,72,0.71,78.02,42.5,2,780.2,At Risk,High Risk,55+,16-10-1901,High Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2024-11-10,1901-10-16
CUST_4735,22,Female,Germany,235.81,5,24,0,Electronics,26.8,26-12-2024,33,0.15,235.81,26.8,2,1179.05,Active,Low Risk,Under 25,31-08-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-12-26,1901-08-31
CUST_1695,30,Female,Australia,49.04,10,55,0,Fashion,26.2,27-03-2023,54,0.43,49.04,26.2,1,490.4,At Risk,Medium Risk,25-34,02-06-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-03-27,1903-06-02
CUST_5152,36,Female,USA,105.97,14,0,0,Beauty,50.1,29-10-2023,47,0.1,105.97,50.1,1,1483.58,Active,Low Risk,35-44,29-10-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-10-29,1902-10-29
CUST_8901,29,Male,UK,41.04,9,182,0,Fashion,93.1,09-09-2021,83,0.32,41.04,93.1,2,369.36,Inactive,Medium Risk,25-34,17-12-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-09-09,1904-12-17
CUST_8470,65,Male,Australia,35.62,9,53,0,Fashion,74.2,30-05-2025,10,0.43,35.62,74.2,2,320.58,At Risk,Medium Risk,55+,29-03-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2025-05-30,1901-03-29
CUST_8537,42,Other,China,182.11,13,80,0,Home,66.2,28-11-2020,19,0.11,182.11,66.2,1,2367.43,At Risk,Low Risk,35-44,28-09-1905,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2020-11-28,1905-09-28
CUST_3841,74,Female,UK,89.63,7,159,0,Electronics,87.6,14-06-2023,9,0.36,89.63,87.6,2,627.41,Inactive,Medium Risk,55+,15-03-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-06-14,1903-03-15
CUST_5208,68,Female,India,196.86,10,225,0,Fashion,57,22-07-2022,7,0.06,196.86,57,2,1968.6,Inactive,Low Risk,55+,05-02-1904,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-07-22,1904-02-05
CUST_9733,52,Female,India,57.16,12,263,0,Home,19.2,05-11-2022,61,0.16,57.16,19.2,1,685.92,Inactive,Low Risk,45-54,22-10-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-11-05,1903-10-22
CUST_2088,29,Male,UK,101.28,10,108,0,Sports,97.7,19-11-2022,14,0.42,101.28,97.7,1,1012.8,Inactive,Medium Risk,25-34,08-10-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-11-19,1903-10-08
CUST_4363,47,Male,UK,173.74,7,308,0,Sports,53.5,23-04-2021,2,0.35,173.74,53.5,1,1216.18,Inactive,Medium Risk,45-54,05-05-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-04-23,1905-05-05
CUST_1024,22,Male,India,193.23,7,43,0,Sports,31.5,11-07-2022,22,0.18,193.23,31.5,1,1352.61,At Risk,Low Risk,Under 25,16-02-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-11,1904-02-16
CUST_7144,51,Male,Canada,58.35,11,200,0,Sports,77.8,01-09-2023,60,0.29,58.35,77.8,2,641.85,Inactive,Medium Risk,45-54,26-12-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-09-01,1902-12-26
CUST_6668,39,Male,Brazil,159.46,14,283,0,Sports,46.4,04-07-2021,45,0.29,159.46,46.4,3,2232.44,Inactive,Medium Risk,35-44,22-02-1905,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-07-04,1905-02-22
CUST_5236,56,Female,Germany,151.37,8,146,0,Home,,04-03-2025,20,0.34,151.37,250,2,1210.96,Inactive,Medium Risk,55+,24-06-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2025-03-04,1901-06-24
CUST_9068,30,Female,Australia,200.2,11,198,0,Electronics,32,21-07-2024,26,0.18,200.2,32,1,2202.2,Inactive,Low Risk,25-34,05-02-1902,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-07-21,1902-02-05
CUST_3235,74,Female,Australia,76.64,9,233,0,Electronics,45.7,20-07-2024,59,0.15,76.64,45.7,1,689.76,Inactive,Low Risk,55+,06-02-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-07-20,1902-02-06
CUST_8295,64,Female,USA,121.88,7,183,0,Home,37.3,11-08-2021,68,0.26,121.88,37.3,2,853.16,Inactive,Medium Risk,55+,15-01-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-08-11,1905-01-15
CUST_9392,71,Other,Germany,115.25,9,34,0,Home,55.2,20-08-2024,39,0.38,115.25,55.2,2,1037.25,At Risk,Medium Risk,55+,06-01-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-08-20,1902-01-06
CUST_9448,20,Male,Japan,67.35,9,208,0,Beauty,18.3,06-01-2024,23,0.3,67.35,18.3,2,606.15,Inactive,Medium Risk,Under 25,21-08-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-01-06,1902-08-21
CUST_4747,77,Male,India,147.7,12,359,0,Fashion,57.2,04-05-2023,80,0.5,147.7,57.2,2,1772.4,Inactive,High Risk,55+,25-04-1903,High Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2023-05-04,1903-04-25
CUST_4175,70,Female,Japan,158.72,13,62,0,Sports,98.7,06-09-2022,25,0.12,158.72,98.7,1,2063.36,At Risk,Low Risk,55+,21-12-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-09-06,1903-12-21
CUST_5897,37,Male,China,57.41,5,81,0,Fashion,75.4,14-04-2023,73,0.14,57.41,75.4,2,287.05,At Risk,Low Risk,35-44,15-05-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-04-14,1903-05-15
CUST_6037,48,Male,Germany,228.7,6,262,0,Beauty,68.5,07-06-2021,53,0.35,228.7,68.5,2,1372.2,Inactive,Medium Risk,45-54,21-03-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-06-07,1905-03-21
CUST_8427,22,Male,France,128.09,14,254,0,Electronics,20.1,11-01-2023,11,0.34,128.09,20.1,2,1793.26,Inactive,Medium Risk,Under 25,16-08-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-01-11,1903-08-16
CUST_9605,41,Male,USA,37.41,5,38,0,Sports,58.2,16-06-2022,25,0.29,37.41,58.2,1,187.05,At Risk,Medium Risk,35-44,12-03-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-06-16,1904-03-12
CUST_3014,57,Female,UK,52.23,11,285,0,Electronics,82,17-11-2023,31,0.19,52.23,82,3,574.53,Inactive,Low Risk,55+,10-10-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-11-17,1902-10-10
CUST_2381,71,Male,China,151.68,18,22,0,Home,24.1,06-11-2021,46,0.1,151.68,24.1,1,2730.24,Active,Low Risk,55+,20-10-1904,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-11-06,1904-10-20
CUST_2098,50,Female,Brazil,160.31,9,83,0,Fashion,8.7,23-04-2023,27,0.31,160.31,8.7,3,1442.79,At Risk,Medium Risk,45-54,06-05-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-04-23,1903-05-06
CUST_4426,25,Female,France,225.7,11,302,0,Electronics,66.2,10-04-2023,63,0.25,225.7,66.2,1,2482.7,Inactive,Medium Risk,25-34,19-05-1903,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-04-10,1903-05-19
CUST_4655,41,Male,Germany,65.45,14,205,0,Beauty,67.4,15-08-2023,47,0.43,65.45,67.4,1,916.3,Inactive,Medium Risk,35-44,12-01-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-08-15,1903-01-12
CUST_8938,67,Male,Germany,69.43,11,94,0,Electronics,80.4,27-03-2023,14,0.31,69.43,80.4,1,763.73,Inactive,Medium Risk,55+,02-06-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-03-27,1903-06-02
CUST_1187,37,Male,Japan,306.02,8,62,0,Sports,63,02-12-2022,23,0.44,306.02,63,1,2448.16,At Risk,Medium Risk,35-44,25-09-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-12-02,1903-09-25
CUST_6409,77,Male,Canada,214.75,21,136,0,Sports,84.8,28-03-2025,16,0.62,214.75,84.8,2,4509.75,Inactive,High Risk,55+,31-05-1901,Low Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2025-03-28,1901-05-31
CUST_3092,33,Female,Japan,110.35,8,150,0,Fashion,26.6,01-12-2024,20,0.16,110.35,26.6,1,882.8,Inactive,Low Risk,25-34,25-09-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-12-01,1901-09-25
CUST_3130,67,Female,Australia,94.39,11,116,0,Home,3.5,20-03-2021,3,0.57,94.39,3.5,1,1038.29,Inactive,High Risk,55+,08-06-1905,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2021-03-20,1905-06-08
CUST_6242,69,Female,Japan,284.1,13,190,0,Sports,73.3,12-03-2021,6,0.31,284.1,73.3,1,3693.3,Inactive,Medium Risk,55+,16-06-1905,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-03-12,1905-06-16
CUST_9549,29,Male,Canada,41.85,9,201,0,Beauty,38.6,08-03-2025,29,0.12,41.85,38.6,2,376.65,Inactive,Low Risk,25-34,20-06-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2025-03-08,1901-06-20
CUST_6647,30,Female,Brazil,82.88,10,249,0,Fashion,21,22-09-2021,4,0.12,82.88,21,1,828.8,Inactive,Low Risk,25-34,04-12-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-09-22,1904-12-04
CUST_6185,62,Female,China,121.11,7,86,0,Sports,5.2,29-10-2023,65,0.27,121.11,5.2,2,847.77,At Risk,Medium Risk,55+,29-10-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-10-29,1902-10-29
CUST_6776,59,Female,India,164.36,12,73,0,Beauty,,08-05-2025,8,0.5,164.36,250,2,1972.32,At Risk,High Risk,55+,20-04-1901,Low Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2025-05-08,1901-04-20
CUST_8913,56,Female,Germany,57.88,6,321,0,Electronics,82.6,26-09-2024,48,0.33,57.88,82.6,1,347.28,Inactive,Medium Risk,55+,30-11-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-09-26,1901-11-30
CUST_8547,42,Female,UK,92.47,7,36,0,Beauty,38.9,19-09-2024,84,0.28,92.47,38.9,1,647.29,At Risk,Medium Risk,35-44,07-12-1901,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-09-19,1901-12-07
CUST_8823,63,Female,Japan,99.22,10,124,0,Fashion,88.5,15-05-2023,16,0.08,99.22,88.5,1,992.2,Inactive,Low Risk,55+,14-04-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-05-15,1903-04-14
CUST_8355,49,Female,France,405.77,8,165,0,Sports,41.6,10-09-2022,47,0.21,405.77,41.6,1,3246.16,Inactive,Medium Risk,45-54,17-12-1903,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-09-10,1903-12-17
CUST_7465,79,Male,Brazil,225.84,9,0,0,Home,95.2,26-04-2022,31,0.29,225.84,95.2,1,2032.56,Active,Medium Risk,55+,02-05-1904,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-04-26,1904-05-02
CUST_2497,41,Female,USA,362.07,11,337,0,Home,98.3,06-02-2023,96,0.34,362.07,98.3,1,3982.77,Inactive,Medium Risk,35-44,21-07-1903,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-02-06,1903-07-21
CUST_3555,65,Male,Germany,76.4,12,290,0,Beauty,81.8,31-08-2022,98,0.44,76.4,81.8,3,916.8,Inactive,Medium Risk,55+,27-12-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-08-31,1903-12-27
CUST_6409,64,Male,Canada,244.98,8,70,0,Beauty,25.6,20-01-2021,29,0.05,244.98,25.6,2,1959.84,At Risk,Low Risk,55+,06-08-1905,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-01-20,1905-08-06
CUST_3951,61,Other,Australia,160.91,10,107,0,Beauty,36.6,06-06-2024,76,0.45,160.91,36.6,1,1609.1,Inactive,Medium Risk,55+,22-03-1902,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-06-06,1902-03-22
CUST_2238,26,Other,Canada,106.12,8,85,0,Sports,53.3,18-09-2023,68,0.39,106.12,53.3,1,848.96,At Risk,Medium Risk,25-34,09-12-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-09-18,1902-12-09
CUST_5727,57,Male,Japan,129.72,14,180,0,Home,32.9,09-08-2020,43,0.34,129.72,32.9,1,1816.08,Inactive,Medium Risk,55+,17-01-1906,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2020-08-09,1906-01-17
CUST_4965,67,Male,China,58.3,11,24,0,Home,81.9,01-07-2020,34,0.14,58.3,81.9,1,641.3,Active,Low Risk,55+,25-02-1906,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2020-07-01,1906-02-25
CUST_6686,40,Male,Australia,21.19,4,297,0,Fashion,92.8,16-12-2024,6,0.64,21.19,92.8,1,84.76,Inactive,High Risk,35-44,10-09-1901,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2024-12-16,1901-09-10
CUST_4701,67,Female,France,55.28,9,150,0,Fashion,98.6,12-12-2024,49,0.23,55.28,98.6,2,497.52,Inactive,Medium Risk,55+,14-09-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-12-12,1901-09-14
CUST_3780,30,Female,Canada,116.36,5,264,0,Electronics,33.6,02-08-2023,60,0.24,116.36,33.6,2,581.8,Inactive,Medium Risk,25-34,25-01-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-08-02,1903-01-25
CUST_8398,77,Other,France,112.16,12,202,0,Sports,27,05-12-2022,51,0.33,112.16,27,1,1345.92,Inactive,Medium Risk,55+,22-09-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-12-05,1903-09-22
CUST_2588,76,Female,USA,229.78,9,50,0,Beauty,16.1,16-06-2023,9,0.27,229.78,16.1,1,2068.02,At Risk,Medium Risk,55+,13-03-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-06-16,1903-03-13
CUST_3368,49,Male,France,155.03,8,219,1,Fashion,4.7,22-01-2023,5,0.43,155.03,4.7,3,1240.24,Inactive,Medium Risk,45-54,05-08-1903,Low Loyalty,Fraudulent,Low Value,Stable,Check Data,2023-01-22,1903-08-05
CUST_6789,67,Female,Germany,185.57,14,56,0,Electronics,17.7,15-05-2025,64,0.15,185.57,17.7,1,2597.98,At Risk,Low Risk,55+,13-04-1901,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2025-05-15,1901-04-13
CUST_1436,32,Male,Brazil,55.98,13,81,0,Electronics,28.5,25-03-2023,16,0.26,55.98,28.5,1,727.74,At Risk,Medium Risk,25-34,04-06-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-03-25,1903-06-04
CUST_3828,53,Other,Australia,56.3,10,163,0,Home,39.1,11-03-2021,59,0.43,56.3,39.1,3,563,Inactive,Medium Risk,45-54,17-06-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-03-11,1905-06-17
CUST_2556,66,Female,Germany,46.84,13,268,0,Sports,11,05-08-2020,56,0.31,46.84,11,1,608.92,Inactive,Medium Risk,55+,21-01-1906,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-08-05,1906-01-21
CUST_8570,22,Female,UK,28.62,10,182,0,Sports,82,20-12-2020,65,0.32,28.62,82,2,286.2,Inactive,Medium Risk,Under 25,06-09-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-12-20,1905-09-06
CUST_8480,39,Male,Canada,81.79,12,179,0,Beauty,61.9,23-11-2020,84,0.24,81.79,61.9,2,981.48,Inactive,Medium Risk,35-44,03-10-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2020-11-23,1905-10-03
CUST_1182,33,Male,Canada,74.13,4,283,0,Sports,56.3,09-12-2021,35,0.16,74.13,56.3,2,296.52,Inactive,Low Risk,25-34,17-09-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-12-09,1904-09-17
CUST_8190,58,Male,UK,142.79,16,85,0,Beauty,54.5,16-02-2025,10,0.14,142.79,54.5,2,2284.64,At Risk,Low Risk,55+,10-07-1901,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2025-02-16,1901-07-10
CUST_7687,27,Female,France,273.36,11,110,0,Sports,29,12-03-2023,89,0.34,273.36,29,1,3006.96,Inactive,Medium Risk,25-34,17-06-1903,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-03-12,1903-06-17
CUST_6565,41,Female,Germany,21.82,7,157,0,Home,93.8,16-11-2021,47,0.63,21.82,93.8,2,152.74,Inactive,High Risk,35-44,10-10-1904,Medium Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2021-11-16,1904-10-10
CUST_8241,35,Male,Australia,71.59,4,44,0,Electronics,23.2,16-01-2023,92,0.03,71.59,23.2,2,286.36,At Risk,Low Risk,35-44,11-08-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-01-16,1903-08-11
CUST_8651,66,Female,Australia,71.8,8,37,0,Sports,66.9,26-06-2025,35,0.25,71.8,66.9,2,574.4,At Risk,Medium Risk,55+,02-03-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2025-06-26,1901-03-02
CUST_6575,35,Female,UK,88.33,15,19,0,Sports,25.3,19-03-2021,62,0.13,88.33,25.3,2,1324.95,Active,Low Risk,35-44,09-06-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-03-19,1905-06-09
CUST_2589,24,Male,Canada,101.86,9,96,0,Home,99,21-11-2021,33,0.36,101.86,99,1,916.74,Inactive,Medium Risk,Under 25,05-10-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-11-21,1904-10-05
CUST_9851,21,Female,UK,59.56,8,357,0,Fashion,91.2,23-01-2024,15,0.03,59.56,91.2,1,476.48,Inactive,Low Risk,Under 25,04-08-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-01-23,1902-08-04
CUST_1159,43,Female,USA,129.32,5,58,0,Beauty,,08-11-2020,85,0.5,129.32,250,1,646.6,At Risk,High Risk,35-44,18-10-1905,High Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2020-11-08,1905-10-18
CUST_7555,22,Other,USA,42.07,11,223,0,Fashion,98.7,14-02-2024,35,0.15,42.07,98.7,1,462.77,Inactive,Low Risk,Under 25,13-07-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-02-14,1902-07-13
CUST_9244,77,Male,USA,40.39,11,297,0,Electronics,62.6,17-12-2023,10,0.38,40.39,62.6,1,444.29,Inactive,Medium Risk,55+,10-09-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-12-17,1902-09-10
CUST_7846,72,Male,India,178.66,9,188,0,Fashion,72.9,28-09-2023,80,0.25,178.66,72.9,1,1607.94,Inactive,Medium Risk,55+,29-11-1902,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-09-28,1902-11-29
CUST_3307,33,Male,Brazil,216.83,8,58,0,Electronics,28.3,16-01-2025,20,0.32,216.83,28.3,2,1734.64,At Risk,Medium Risk,25-34,10-08-1901,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2025-01-16,1901-08-10
CUST_2228,52,Male,China,48.64,10,7,0,Beauty,21.6,24-03-2021,8,0.42,48.64,21.6,1,486.4,Active,Medium Risk,45-54,04-06-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-03-24,1905-06-04
CUST_8226,43,Male,Japan,52.52,13,312,0,Home,85.8,09-06-2023,95,0.13,52.52,85.8,2,682.76,Inactive,Low Risk,35-44,20-03-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-06-09,1903-03-20
CUST_6590,35,Female,India,70.61,13,101,0,Electronics,,13-08-2024,8,0.52,70.61,250,1,917.93,Inactive,High Risk,35-44,13-01-1902,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2024-08-13,1902-01-13
CUST_7919,46,Female,Australia,,8,339,0,Beauty,91.8,25-12-2024,13,0.55,250,91.8,2,2000,Inactive,High Risk,45-54,01-09-1901,Low Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2024-12-25,1901-09-01
CUST_6585,40,Female,France,148.63,11,20,0,Home,36.7,31-05-2021,88,0.12,148.63,36.7,3,1634.93,Active,Low Risk,35-44,28-03-1905,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-05-31,1905-03-28
CUST_7046,70,Male,Canada,34.53,10,304,0,Fashion,0.9,19-09-2023,76,0.38,34.53,0.9,1,345.3,Inactive,Medium Risk,55+,08-12-1902,High Loyalty,Legitimate,Low Value,Stable,Valid,2023-09-19,1902-12-08
CUST_5945,31,Female,France,134.11,9,215,0,Fashion,59.2,21-07-2022,59,0.35,134.11,59.2,1,1206.99,Inactive,Medium Risk,25-34,06-02-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-21,1904-02-06
CUST_8927,32,Female,UK,143.51,5,309,0,Electronics,35.4,13-08-2023,81,0.2,143.51,35.4,3,717.55,Inactive,Medium Risk,25-34,14-01-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-08-13,1903-01-14
CUST_8016,66,Female,Canada,165.25,4,230,0,Sports,97.6,13-11-2020,47,0.33,165.25,97.6,2,661,Inactive,Medium Risk,55+,13-10-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-11-13,1905-10-13
CUST_8758,50,Female,Japan,165.23,16,235,0,Sports,38.7,28-08-2023,60,0.19,165.23,38.7,2,2643.68,Inactive,Low Risk,45-54,30-12-1902,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-08-28,1902-12-30
CUST_6086,42,Female,Japan,228.75,11,150,0,Home,31.4,13-02-2023,41,0.03,228.75,31.4,1,2516.25,Inactive,Low Risk,35-44,14-07-1903,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-02-13,1903-07-14
CUST_8161,38,Other,Germany,125.24,13,67,0,Fashion,56.6,01-08-2023,52,0.09,125.24,56.6,1,1628.12,At Risk,Low Risk,35-44,26-01-1903,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-08-01,1903-01-26
CUST_2884,34,Male,France,171.29,11,45,0,Beauty,73,31-03-2025,76,0.37,171.29,73,2,1884.19,At Risk,Medium Risk,25-34,28-05-1901,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2025-03-31,1901-05-28
CUST_2809,40,Female,China,21.25,9,221,0,Home,96.7,03-06-2024,54,0.3,21.25,96.7,1,191.25,Inactive,Medium Risk,35-44,25-03-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-06-03,1902-03-25
CUST_4167,74,Male,Japan,123.93,11,239,0,Electronics,7,31-01-2021,36,0.26,123.93,7,1,1363.23,Inactive,Medium Risk,55+,26-07-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-01-31,1905-07-26
CUST_7352,60,Male,Brazil,138.09,17,155,0,Electronics,42,10-12-2021,77,0.39,138.09,42,1,2347.53,Inactive,Medium Risk,55+,16-09-1904,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-12-10,1904-09-16
CUST_7056,34,Male,Germany,171.28,18,94,0,Home,66.4,13-05-2025,99,0.56,171.28,66.4,1,3083.04,Inactive,High Risk,25-34,15-04-1901,High Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2025-05-13,1901-04-15
CUST_3437,75,Male,China,137.31,17,96,0,Beauty,0.5,29-01-2021,69,0.25,137.31,0.5,1,2334.27,Inactive,Medium Risk,55+,28-07-1905,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Valid,2021-01-29,1905-07-28
CUST_7468,31,Male,Canada,103.4,13,305,0,Fashion,48.9,20-12-2024,13,0.39,103.4,48.9,2,1344.2,Inactive,Medium Risk,25-34,06-09-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-12-20,1901-09-06
CUST_6951,46,Male,France,44.3,10,82,0,Fashion,80.7,08-07-2022,72,0.13,44.3,80.7,3,443,At Risk,Low Risk,45-54,19-02-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-08,1904-02-19
CUST_6276,37,Male,France,,9,244,0,Beauty,5.1,18-07-2021,11,0.49,250,5.1,2,2250,Inactive,Medium Risk,35-44,08-02-1905,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-07-18,1905-02-08
CUST_9859,47,Other,China,63.28,15,62,0,Fashion,34.1,21-06-2023,8,0.16,63.28,34.1,1,949.2,At Risk,Low Risk,45-54,08-03-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-06-21,1903-03-08
CUST_8818,36,Male,China,235.07,6,9,0,Sports,40.1,04-11-2022,31,0.47,235.07,40.1,1,1410.42,Active,Medium Risk,35-44,23-10-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-11-04,1903-10-23
